sig_HSC_CLP	sig_CLP_ProB	sig_ProB_PreB	sig_PreB_ImmatureB	sig_ImmatureB_TransitionalB	sig_TransitionalB_NaiveCD5neg	sig_TransitionalB_NaiveCD5pos	sig_NaiveCD5neg_NaiveCD5pos
ENSG00000177337	1	0	0	0	0	0	0	0
ENSG00000177352	0	0	0	1	0	0	0	0
ENSG00000177359	0	0	0	1	0	0	0	0
ENSG00000177383	0	1	-1	0	0	0	0	0
ENSG00000177398	-1	1	0	1	0	0	0	0
ENSG00000177406	0	0	1	0	0	0	0	0
ENSG00000177409	1	0	0	-1	0	0	0	0
ENSG00000177410	1	1	0	0	0	0	0	0
ENSG00000177425	0	0	0	1	-1	0	0	0
ENSG00000177432	0	0	0	1	0	0	0	0
ENSG00000177455	0	-1	-1	0	0	0	0	0
ENSG00000177465	0	1	0	0	0	0	0	0
ENSG00000177469	1	0	1	0	0	0	0	0
ENSG00000177483	0	0	1	0	0	0	0	0
ENSG00000177485	0	0	-1	0	0	0	0	0
ENSG00000177548	0	-1	-1	0	0	0	0	0
ENSG00000177556	-1	1	0	1	0	0	0	0
ENSG00000177575	0	0	0	-1	0	0	0	0
ENSG00000177595	0	-1	0	1	0	0	0	0
ENSG00000177600	0	0	0	0	-1	0	0	0
ENSG00000177602	-1	0	0	1	0	0	0	0
ENSG00000177606	0	0	0	0	-1	0	0	0
ENSG00000177640	0	1	0	0	0	0	0	0
ENSG00000177646	0	0	0	1	-1	0	0	0
ENSG00000177663	-1	1	0	0	0	0	0	0
ENSG00000177666	0	0	-1	0	0	0	0	0
ENSG00000177674	0	0	1	0	0	0	0	0
ENSG00000177685	0	0	0	1	0	0	0	0
ENSG00000177688	0	0	0	0	1	0	0	0
ENSG00000177694	0	1	0	0	0	0	0	0
ENSG00000177700	0	0	0	1	0	0	0	0
ENSG00000177721	0	-1	0	1	-1	-1	0	0
ENSG00000177732	0	1	0	-1	1	1	0	0
ENSG00000177733	0	0	0	1	0	0	0	0
ENSG00000177738	0	0	0	1	0	0	0	0
ENSG00000177830	0	0	1	0	0	0	0	0
ENSG00000177868	-1	0	0	0	1	0	0	0
ENSG00000177879	-1	0	1	0	0	0	0	0
ENSG00000177885	0	0	0	-1	0	0	0	0
ENSG00000177889	-1	0	0	1	0	0	0	0
ENSG00000177917	0	0	0	1	0	0	0	0
ENSG00000177946	0	0	0	1	0	0	0	0
ENSG00000177971	0	1	0	0	-1	0	0	0
ENSG00000177989	0	1	0	-1	-1	0	0	0
ENSG00000177990	0	1	-1	0	1	0	0	0
ENSG00000178026	0	1	-1	0	1	0	0	0
ENSG00000178035	0	1	0	1	-1	0	0	0
ENSG00000178038	0	1	1	0	0	0	0	0
ENSG00000178053	0	1	0	0	0	0	0	0
ENSG00000178057	0	0	0	1	1	0	0	0
ENSG00000178078	-1	0	1	1	0	0	0	0
ENSG00000178093	0	0	0	0	0	0	-1	0
ENSG00000178127	0	0	0	1	0	0	0	0
ENSG00000178149	0	-1	0	0	0	0	0	0
ENSG00000178150	0	0	-1	1	0	0	0	0
ENSG00000178163	0	0	0	-1	0	0	0	0
ENSG00000178177	0	0	0	1	0	0	0	0
ENSG00000178184	0	0	-1	1	0	0	0	0
ENSG00000178187	1	0	0	0	0	0	0	0
ENSG00000178199	-1	-1	1	-1	0	0	0	0
ENSG00000178202	0	0	0	1	0	0	0	0
ENSG00000178209	0	-1	0	-1	0	0	0	0
ENSG00000178217	0	-1	1	1	0	0	0	0
ENSG00000178222	0	0	-1	0	0	0	0	0
ENSG00000178234	0	1	0	0	0	0	0	0
ENSG00000178295	-1	0	0	0	0	0	0	0
ENSG00000178297	1	0	0	1	0	0	0	0
ENSG00000178307	0	0	0	1	0	0	0	0
ENSG00000178342	0	1	1	0	0	0	0	0
ENSG00000178381	0	0	0	-1	0	0	0	0
ENSG00000178409	0	0	0	1	0	0	0	0
ENSG00000178425	0	1	0	0	0	0	0	0
ENSG00000178445	0	-1	-1	1	0	0	0	0
ENSG00000178464	0	0	0	0	-1	0	0	0
ENSG00000178498	0	1	0	0	0	0	0	0
ENSG00000178531	0	0	-1	1	0	0	0	0
ENSG00000178538	0	1	0	-1	0	0	1	0
ENSG00000178567	0	0	1	-1	1	0	0	0
ENSG00000178585	-1	1	0	0	0	0	0	0
ENSG00000178607	0	0	1	0	0	0	0	0
ENSG00000178665	0	0	0	1	0	0	0	0
ENSG00000178685	0	0	0	-1	0	0	0	0
ENSG00000178691	0	0	0	1	0	0	0	0
ENSG00000178700	0	0	0	1	0	0	0	0
ENSG00000178718	0	0	0	1	0	0	0	0
ENSG00000178719	1	0	0	0	0	0	0	0
ENSG00000178741	-1	0	0	1	0	0	0	0
ENSG00000178752	0	0	-1	0	0	0	0	0
ENSG00000178761	1	1	0	0	0	0	0	0
ENSG00000178764	1	-1	-1	1	1	0	0	0
ENSG00000178773	0	0	0	1	0	0	0	0
ENSG00000178789	-1	0	1	-1	0	1	0	0
ENSG00000178802	0	0	1	0	-1	0	0	0
ENSG00000178809	0	0	1	0	0	0	0	0
ENSG00000178814	1	0	0	0	0	0	0	0
ENSG00000178821	0	0	0	0	1	0	0	0
ENSG00000178828	0	-1	1	0	0	0	0	0
ENSG00000178860	0	0	0	0	0	0	0	1
ENSG00000178878	0	-1	0	1	0	0	0	0
ENSG00000178882	0	1	0	0	0	0	0	0
ENSG00000178904	0	1	-1	0	1	0	0	0
ENSG00000178922	0	0	0	1	0	-1	-1	0
ENSG00000178927	-1	0	0	0	0	0	0	0
ENSG00000178947	1	0	0	0	0	0	0	0
ENSG00000178950	0	-1	0	0	0	0	0	0
ENSG00000178952	0	0	0	1	0	0	0	0
ENSG00000178966	0	0	0	1	0	0	0	0
ENSG00000178971	0	-1	0	-1	0	0	0	0
ENSG00000178980	0	1	-1	0	0	0	0	0
ENSG00000178988	0	0	0	1	0	0	0	0
ENSG00000178996	0	0	0	0	-1	0	0	0
ENSG00000178999	-1	0	0	1	1	0	0	0
ENSG00000179010	0	0	0	1	0	0	0	0
ENSG00000179021	0	0	0	0	-1	0	0	0
ENSG00000179029	-1	0	0	1	0	0	0	0
ENSG00000179041	0	0	0	1	-1	0	0	0
ENSG00000179051	0	0	0	1	0	0	0	0
ENSG00000179057	0	0	0	0	-1	0	0	0
ENSG00000179058	1	1	0	0	0	0	0	0
ENSG00000179066	0	0	-1	1	0	0	0	0
ENSG00000179082	1	0	0	0	0	0	0	0
ENSG00000179083	1	0	0	0	0	0	0	0
ENSG00000179088	-1	0	-1	-1	0	0	0	0
ENSG00000179091	0	0	0	1	0	0	0	0
ENSG00000179094	1	1	1	-1	0	0	0	0
ENSG00000179097	0	0	1	0	0	0	0	0
ENSG00000179101	0	0	0	0	1	0	0	0
ENSG00000179111	1	0	0	0	0	0	0	0
ENSG00000179115	0	0	0	1	0	0	0	0
ENSG00000179144	0	0	1	0	0	0	0	0
ENSG00000179151	0	0	0	1	0	0	0	0
ENSG00000179157	0	0	0	0	-1	0	0	0
ENSG00000179178	0	0	1	0	0	0	0	0
ENSG00000179218	-1	1	0	0	0	1	0	0
ENSG00000179222	0	0	0	1	1	1	1	0
ENSG00000179240	0	0	1	0	0	0	0	0
ENSG00000179241	0	1	0	0	0	0	0	0
ENSG00000179242	1	0	1	0	0	0	0	0
ENSG00000179271	0	0	0	1	0	0	0	0
ENSG00000179295	0	0	0	1	0	0	0	0
ENSG00000179299	0	1	-1	1	0	1	0	0
ENSG00000179304	0	0	0	0	1	0	0	0
ENSG00000179335	0	-1	0	0	0	0	0	0
ENSG00000179344	0	0	0	-1	-1	0	0	0
ENSG00000179348	1	0	1	0	0	1	1	0
ENSG00000179361	0	0	-1	0	0	0	0	0
ENSG00000179388	0	0	0	-1	0	0	0	0
ENSG00000179397	0	0	0	0	-1	0	0	0
ENSG00000179399	1	0	0	0	0	0	0	0
ENSG00000179403	0	0	1	0	0	0	0	0
ENSG00000179428	0	0	0	0	0	-1	-1	0
ENSG00000179431	0	-1	0	1	0	0	0	0
ENSG00000179456	0	-1	-1	0	1	0	0	0
ENSG00000179477	0	1	0	0	0	0	0	0
ENSG00000179523	1	0	0	1	0	0	0	0
ENSG00000179532	0	-1	0	0	0	0	0	0
ENSG00000179542	-1	1	0	0	0	0	0	0
ENSG00000179571	0	0	0	-1	0	0	0	0
ENSG00000179583	0	-1	0	0	0	0	0	0
ENSG00000179588	0	0	0	1	0	0	0	0
ENSG00000179593	0	1	0	0	0	0	0	0
ENSG00000179598	0	0	0	1	0	0	0	0
ENSG00000179604	0	0	0	1	0	0	0	0
ENSG00000179627	0	0	0	1	0	0	0	0
ENSG00000179630	0	0	0	0	1	0	0	0
ENSG00000179639	0	0	1	0	0	0	0	0
ENSG00000179673	0	0	-1	1	0	0	0	0
ENSG00000179715	-1	0	-1	0	0	0	0	0
ENSG00000179743	0	0	0	1	0	0	0	0
ENSG00000179750	0	0	-1	1	0	0	0	0
ENSG00000179820	0	1	0	0	0	1	0	0
ENSG00000179832	0	0	-1	0	0	0	0	0
ENSG00000179833	0	0	0	-1	1	0	0	0
ENSG00000179841	0	0	0	1	0	0	0	0
ENSG00000179846	0	0	1	0	0	0	0	0
ENSG00000179855	0	1	0	0	0	0	-1	0
ENSG00000179859	0	0	0	1	0	0	0	0
ENSG00000179862	-1	1	-1	1	0	0	0	0
ENSG00000179869	1	0	0	0	0	0	0	0
ENSG00000179889	0	0	-1	0	0	0	0	0
ENSG00000179909	0	0	0	-1	0	0	0	0
ENSG00000179913	1	0	0	0	0	0	0	0
ENSG00000179921	0	0	0	0	0	1	0	0
ENSG00000179933	0	0	0	1	0	0	0	0
ENSG00000179958	0	1	0	1	0	0	0	0
ENSG00000179965	0	0	0	1	0	0	0	0
ENSG00000179967	0	0	0	0	1	0	0	0
ENSG00000179981	0	0	1	0	0	0	0	0
ENSG00000180035	0	0	0	1	0	0	0	0
ENSG00000180044	1	1	1	0	0	0	0	0
ENSG00000180061	1	0	0	0	0	0	0	0
ENSG00000180071	-1	1	0	0	0	0	0	0
ENSG00000180096	-1	0	0	0	0	0	0	0
ENSG00000180098	0	0	0	1	0	0	0	0
ENSG00000180172	0	0	1	0	0	0	0	0
ENSG00000180182	0	0	0	1	0	0	0	0
ENSG00000180198	0	0	0	1	0	0	0	0
ENSG00000180209	0	1	0	0	0	0	0	0
ENSG00000180228	0	0	0	1	0	0	0	0
ENSG00000180233	-1	0	0	0	0	0	0	0
ENSG00000180257	0	0	0	0	0	-1	0	0
ENSG00000180263	0	0	1	1	0	0	0	0
ENSG00000180287	0	0	-1	0	0	0	0	0
ENSG00000180340	-1	1	-1	0	0	0	0	0
ENSG00000180346	0	0	0	1	0	0	0	0
ENSG00000180353	0	0	-1	-1	0	0	0	0
ENSG00000180354	1	1	0	0	0	0	0	0
ENSG00000180385	0	0	0	1	0	0	0	0
ENSG00000180422	0	0	0	0	1	0	0	0
ENSG00000180447	0	1	0	0	0	0	0	0
ENSG00000180481	0	0	1	0	0	0	0	0
ENSG00000180530	1	-1	1	0	0	0	0	0
ENSG00000180539	0	1	0	0	1	0	0	0
ENSG00000180549	0	1	0	-1	0	0	0	0
ENSG00000180573	1	-1	-1	0	1	1	0	0
ENSG00000180592	0	0	1	0	0	0	0	0
ENSG00000180596	0	0	-1	0	1	1	0	0
ENSG00000180628	0	-1	-1	0	0	0	0	0
ENSG00000180644	-1	0	0	0	0	0	0	0
ENSG00000180747	0	0	-1	0	0	1	0	0
ENSG00000180767	0	1	1	0	0	0	0	0
ENSG00000180769	0	0	1	0	0	0	0	0
ENSG00000180773	0	0	0	-1	0	0	0	0
ENSG00000180777	0	0	-1	0	1	0	0	0
ENSG00000180817	0	0	0	1	0	0	0	0
ENSG00000180871	-1	1	0	0	0	0	0	0
ENSG00000180879	0	0	1	0	0	0	0	0
ENSG00000180881	0	0	0	1	-1	0	0	0
ENSG00000180891	0	0	1	-1	0	0	0	0
ENSG00000180921	0	1	-1	0	0	0	0	0
ENSG00000180964	0	0	0	1	0	0	0	0
ENSG00000180979	0	0	0	1	0	0	0	0
ENSG00000180992	0	0	0	1	0	0	0	0
ENSG00000180998	-1	0	0	1	0	0	0	0
ENSG00000181019	0	1	0	0	0	0	0	0
ENSG00000181026	0	0	0	0	-1	0	0	0
ENSG00000181035	0	-1	0	-1	-1	0	0	0
ENSG00000181038	0	0	0	1	0	0	0	0
ENSG00000181090	0	0	-1	0	0	0	0	0
ENSG00000181104	0	0	1	0	0	0	0	0
ENSG00000181163	0	0	1	1	0	0	0	0
ENSG00000181192	-1	0	0	0	0	0	0	0
ENSG00000181218	1	0	0	0	0	0	0	0
ENSG00000181264	0	1	1	1	0	0	0	0
ENSG00000181322	1	0	0	0	0	0	0	0
ENSG00000181350	0	0	0	1	-1	0	0	0
ENSG00000181381	0	0	0	-1	0	0	0	0
ENSG00000181396	0	1	0	0	0	0	0	0
ENSG00000181404	0	0	0	-1	0	0	0	0
ENSG00000181409	0	1	0	-1	0	0	0	0
ENSG00000181418	0	0	0	1	0	0	0	0
ENSG00000181444	0	0	1	0	0	0	0	0
ENSG00000181458	1	0	1	0	0	0	0	0
ENSG00000181481	0	0	1	0	-1	0	0	0
ENSG00000181513	1	-1	0	0	0	0	0	0
ENSG00000181523	-1	0	-1	0	0	0	0	0
ENSG00000181585	0	1	0	0	0	0	0	0
ENSG00000181588	0	0	0	1	0	0	0	0
ENSG00000181610	0	0	0	1	0	0	0	0
ENSG00000181690	1	0	0	0	0	-1	-1	0
ENSG00000181722	1	0	0	-1	0	0	0	0
ENSG00000181744	0	-1	0	0	0	0	1	0
ENSG00000181751	0	0	0	1	0	0	0	0
ENSG00000181788	-1	-1	1	-1	0	0	0	0
ENSG00000181817	0	0	-1	-1	0	0	0	0
ENSG00000181826	0	0	0	0	1	0	0	0
ENSG00000181847	0	0	0	-1	0	0	0	0
ENSG00000181852	0	0	-1	0	0	0	0	0
ENSG00000181856	1	0	0	0	0	0	0	0
ENSG00000181885	1	0	0	0	-1	-1	0	0
ENSG00000181896	0	-1	-1	1	-1	0	-1	0
ENSG00000181908	-1	1	0	0	0	0	0	0
ENSG00000181924	0	0	0	1	0	0	0	0
ENSG00000181938	0	0	0	1	0	0	0	0
ENSG00000181982	0	1	1	0	0	0	0	0
ENSG00000181991	0	0	0	1	0	0	0	0
ENSG00000182004	0	0	0	1	0	0	0	0
ENSG00000182010	0	1	-1	1	0	0	0	0
ENSG00000182022	-1	-1	0	1	0	0	0	0
ENSG00000182048	1	1	1	0	0	0	0	0
ENSG00000182054	-1	0	0	1	1	0	0	0
ENSG00000182057	0	0	0	1	0	0	0	0
ENSG00000182087	0	0	0	-1	0	0	0	0
ENSG00000182093	0	0	0	1	0	0	0	0
ENSG00000182095	1	1	0	0	0	0	0	0
ENSG00000182103	1	0	0	0	0	0	0	0
ENSG00000182118	0	1	0	1	0	0	0	0
ENSG00000182162	0	0	0	-1	0	0	0	0
ENSG00000182173	0	0	1	0	0	0	0	0
ENSG00000182175	1	1	0	0	0	0	0	0
ENSG00000182179	0	0	1	0	0	0	0	0
ENSG00000182180	0	0	0	1	0	0	0	0
ENSG00000182183	-1	0	0	-1	0	0	0	0
ENSG00000182195	1	0	-1	-1	0	0	0	0
ENSG00000182196	0	0	0	1	0	0	0	0
ENSG00000182199	0	0	0	0	-1	0	0	0
ENSG00000182220	0	1	0	0	0	0	0	0
ENSG00000182240	1	0	1	-1	-1	0	0	0
ENSG00000182247	-1	1	0	0	0	0	0	0
ENSG00000182253	0	-1	1	0	0	0	0	0
ENSG00000182272	1	0	0	0	0	0	0	0
ENSG00000182287	0	0	-1	0	0	0	0	0
ENSG00000182307	0	0	0	1	0	0	0	0
ENSG00000182310	1	0	0	0	0	0	0	0
ENSG00000182325	0	0	-1	0	0	0	0	0
ENSG00000182329	0	-1	1	0	0	0	0	0
ENSG00000182351	0	0	-1	0	0	0	0	0
ENSG00000182362	0	0	-1	0	-1	0	0	0
ENSG00000182366	0	0	-1	1	1	0	0	0
ENSG00000182372	0	-1	0	-1	1	0	0	0
ENSG00000182378	0	0	1	0	0	0	0	0
ENSG00000182379	0	0	0	-1	0	1	1	0
ENSG00000182389	0	1	1	0	0	0	0	0
ENSG00000182397	0	0	0	1	0	0	0	0
ENSG00000182405	0	0	0	1	0	0	0	0
ENSG00000182463	0	0	0	0	0	-1	0	0
ENSG00000182472	1	0	0	-1	0	0	0	0
ENSG00000182481	-1	0	0	1	0	0	0	0
ENSG00000182487	0	0	-1	-1	0	0	0	0
ENSG00000182504	0	0	0	1	0	0	0	0
ENSG00000182511	0	0	0	-1	1	1	0	0
ENSG00000182512	-1	0	-1	1	1	0	0	0
ENSG00000182541	0	0	0	1	0	0	0	0
ENSG00000182551	0	0	0	1	-1	1	1	0
ENSG00000182552	0	0	0	1	0	0	0	0
ENSG00000182557	0	1	0	1	-1	0	0	0
ENSG00000182566	-1	1	0	0	0	0	0	0
ENSG00000182568	-1	1	1	0	0	0	0	0
ENSG00000182575	0	-1	1	0	0	0	0	0
ENSG00000182578	-1	1	1	0	0	1	0	0
ENSG00000182580	-1	1	0	0	0	0	0	0
ENSG00000182584	0	0	0	0	0	0	-1	0
ENSG00000182600	0	1	0	0	0	0	0	0
ENSG00000182606	0	0	-1	0	0	0	0	0
ENSG00000182621	0	0	0	1	0	0	0	0
ENSG00000182628	0	0	0	1	0	1	0	0
ENSG00000182636	0	0	1	1	0	0	0	0
ENSG00000182670	0	0	1	0	0	0	0	0
ENSG00000182676	-1	1	0	0	0	0	0	0
ENSG00000182685	0	0	0	1	0	0	0	0
ENSG00000182687	0	0	0	0	0	1	1	0
ENSG00000182704	1	0	0	0	0	0	0	0
ENSG00000182718	-1	1	-1	-1	0	0	0	0
ENSG00000182732	0	-1	-1	0	1	0	0	0
ENSG00000182742	0	0	0	0	1	0	0	0
ENSG00000182749	0	0	1	0	0	0	0	0
ENSG00000182759	0	0	-1	0	1	0	0	0
ENSG00000182774	0	1	0	0	0	0	0	0
ENSG00000182782	-1	0	0	0	0	0	0	0
ENSG00000182796	0	0	0	1	0	0	0	0
ENSG00000182809	0	0	0	0	-1	0	0	0
ENSG00000182827	0	-1	-1	0	0	0	0	0
ENSG00000182858	0	0	1	0	0	0	0	0
ENSG00000182866	-1	0	0	0	0	0	0	0
ENSG00000182870	0	0	0	-1	0	0	0	0
ENSG00000182871	1	0	0	0	1	0	0	0
ENSG00000182872	0	-1	0	0	0	0	0	0
ENSG00000182873	1	0	0	0	0	0	0	0
ENSG00000182899	1	0	0	0	-1	0	0	0
ENSG00000182903	0	0	0	-1	0	0	0	0
ENSG00000182916	1	0	0	0	0	0	0	0
ENSG00000182934	0	0	1	-1	0	0	0	0
ENSG00000182952	-1	0	0	0	0	0	0	0
ENSG00000182963	0	0	-1	1	0	0	0	0
ENSG00000182973	0	0	0	1	-1	0	0	0
ENSG00000182983	0	0	1	1	0	0	0	0
ENSG00000182985	0	0	1	0	0	0	0	0
ENSG00000183010	0	0	0	1	0	0	0	0
ENSG00000183011	0	0	0	1	0	0	0	0
ENSG00000183019	-1	0	0	0	0	0	0	0
ENSG00000183020	0	-1	0	0	0	0	0	0
ENSG00000183023	-1	0	0	1	0	0	0	0
ENSG00000183048	0	0	0	1	0	0	0	0
ENSG00000183049	1	-1	0	-1	0	0	0	0
ENSG00000183060	-1	0	0	0	1	0	0	0
ENSG00000183077	0	0	0	1	-1	0	0	0
ENSG00000183087	0	0	1	0	0	0	0	0
ENSG00000183092	0	0	0	-1	0	0	0	0
ENSG00000183134	1	1	0	0	0	0	0	0
ENSG00000183137	0	0	0	1	0	0	0	0
ENSG00000183145	0	-1	1	0	0	0	0	0
ENSG00000183150	0	0	0	1	0	0	0	0
ENSG00000183154	0	0	0	1	0	0	0	0
ENSG00000183155	0	0	0	0	0	1	0	0
ENSG00000183166	1	1	1	0	0	0	0	0
ENSG00000183196	0	0	-1	1	0	0	0	0
ENSG00000183207	0	0	0	1	0	0	0	0
ENSG00000183208	0	0	0	1	-1	0	0	0
ENSG00000183246	0	0	0	1	0	0	0	0
ENSG00000183250	0	1	0	0	0	0	0	0
ENSG00000183255	0	1	0	0	0	0	0	0
ENSG00000183258	0	0	0	1	0	0	0	0
ENSG00000183283	0	0	0	-1	0	0	0	0
ENSG00000183291	-1	0	0	0	0	0	0	0
ENSG00000183298	0	0	0	0	-1	0	0	0
ENSG00000183307	-1	1	0	0	0	0	0	0
ENSG00000183337	0	-1	-1	1	1	0	0	0
ENSG00000183354	0	-1	0	0	0	0	0	0
ENSG00000183386	0	0	1	0	0	0	0	0
ENSG00000183401	0	1	-1	-1	0	0	0	0
ENSG00000183426	0	0	0	0	-1	0	0	0
ENSG00000183431	0	0	0	1	0	0	0	0
ENSG00000183444	0	0	0	-1	0	0	0	0
ENSG00000183463	0	1	1	0	0	0	0	0
ENSG00000183484	-1	-1	1	0	-1	0	0	0
ENSG00000183486	1	0	-1	-1	0	0	0	0
ENSG00000183496	0	1	0	1	0	0	0	0
ENSG00000183506	0	0	1	0	0	0	0	0
ENSG00000183508	0	0	1	-1	-1	0	0	0
ENSG00000183513	0	0	0	1	0	0	0	0
ENSG00000183520	0	0	0	1	0	0	0	0
ENSG00000183527	0	0	0	1	-1	0	0	0
ENSG00000183569	0	-1	-1	0	1	0	0	0
ENSG00000183570	0	1	0	0	0	0	0	0
ENSG00000183579	0	0	1	0	0	0	0	0
ENSG00000183598	0	0	0	0	-1	0	0	0
ENSG00000183605	0	0	1	1	0	0	0	0
ENSG00000183624	0	-1	0	0	1	1	1	0
ENSG00000183625	-1	0	0	0	0	0	0	0
ENSG00000183647	0	0	0	1	0	0	0	0
ENSG00000183648	0	0	0	0	1	0	0	0
ENSG00000183655	0	0	0	1	0	0	0	0
ENSG00000183684	0	0	0	1	0	0	0	0
ENSG00000183688	0	1	0	0	0	1	0	0
ENSG00000183690	1	1	0	1	0	0	0	0
ENSG00000183691	0	1	1	0	0	0	0	0
ENSG00000183718	0	0	0	0	0	-1	0	0
ENSG00000183722	0	0	1	1	0	0	0	0
ENSG00000183723	0	1	1	0	0	0	0	0
ENSG00000183726	-1	0	0	0	0	0	0	0
ENSG00000183734	0	1	0	0	-1	0	0	0
ENSG00000183735	0	0	-1	0	0	0	0	0
ENSG00000183741	0	1	0	0	0	0	0	0
ENSG00000183742	0	0	0	0	-1	0	0	0
ENSG00000183751	0	0	0	0	1	0	0	0
ENSG00000183762	0	0	-1	1	1	0	0	0
ENSG00000183763	0	0	0	1	-1	0	0	0
ENSG00000183765	0	0	0	1	-1	0	0	0
ENSG00000183779	0	0	0	0	-1	0	0	0
ENSG00000183780	0	0	1	0	0	0	0	0
ENSG00000183784	0	1	0	0	0	0	0	0
ENSG00000183785	0	-1	0	1	0	0	0	0
ENSG00000183793	0	0	0	1	0	0	0	0
ENSG00000183808	0	0	0	1	0	0	0	0
ENSG00000183814	0	0	0	1	0	0	0	0
ENSG00000183826	0	0	0	-1	0	0	0	0
ENSG00000183828	0	0	1	-1	0	0	0	0
ENSG00000183844	0	0	-1	1	1	0	0	0
ENSG00000183850	0	0	0	1	0	0	0	0
ENSG00000183853	0	0	1	0	0	0	0	0
ENSG00000183856	-1	0	0	1	0	0	0	0
ENSG00000183914	0	1	0	0	0	0	0	0
ENSG00000183918	-1	1	0	0	0	0	0	0
ENSG00000183955	0	0	0	1	0	0	0	0
ENSG00000183960	0	0	0	-1	0	0	0	0
ENSG00000183963	0	0	0	1	0	0	0	0
ENSG00000183971	0	1	1	1	0	0	0	0
ENSG00000183978	0	0	0	1	0	0	0	0
ENSG00000184005	0	0	0	-1	0	0	0	0
ENSG00000184009	-1	1	0	1	0	1	1	0
ENSG00000184060	-1	0	1	-1	0	0	0	0
ENSG00000184068	0	0	0	0	-1	0	0	0
ENSG00000184113	1	0	0	0	0	0	0	0
ENSG00000184117	0	0	0	1	-1	0	0	0
ENSG00000184154	0	0	0	1	0	0	0	0
ENSG00000184156	0	-1	1	0	0	0	0	0
ENSG00000184162	0	0	0	1	-1	0	0	0
ENSG00000184164	-1	0	1	0	0	0	0	0
ENSG00000184182	0	0	-1	0	0	0	0	0
ENSG00000184185	1	0	0	1	0	0	0	0
ENSG00000184194	0	0	0	0	1	0	0	0
ENSG00000184203	-1	0	-1	0	0	0	0	0
ENSG00000184205	1	-1	-1	-1	0	0	0	0
ENSG00000184207	-1	0	0	1	0	0	0	0
ENSG00000184216	0	0	-1	0	0	0	0	0
ENSG00000184220	0	1	0	1	-1	0	0	0
ENSG00000184226	1	-1	-1	0	1	0	0	0
ENSG00000184260	0	0	-1	0	0	0	0	0
ENSG00000184261	0	0	0	0	0	0	1	0
ENSG00000184271	0	0	0	0	0	-1	0	0
ENSG00000184277	0	0	0	-1	0	0	0	0
ENSG00000184281	0	-1	0	1	0	0	0	0
ENSG00000184304	1	0	0	0	0	0	0	0
ENSG00000184307	0	1	-1	0	0	0	0	0
ENSG00000184313	1	1	1	0	0	0	0	0
ENSG00000184319	0	0	0	0	-1	0	0	0
ENSG00000184343	0	1	0	0	0	0	0	0
ENSG00000184357	0	0	0	1	0	0	0	0
ENSG00000184371	1	0	0	0	0	0	0	0
ENSG00000184378	0	1	0	0	0	0	0	0
ENSG00000184384	0	0	0	1	-1	0	0	0
ENSG00000184385	0	1	1	0	0	0	0	0
ENSG00000184402	0	0	0	1	0	0	0	0
ENSG00000184428	0	1	-1	0	0	0	0	0
ENSG00000184432	0	0	0	1	0	0	0	0
ENSG00000184436	0	0	0	1	-1	0	0	0
ENSG00000184441	0	-1	1	0	0	0	0	0
ENSG00000184445	0	0	0	1	-1	0	0	0
ENSG00000184465	0	0	0	0	-1	0	0	0
ENSG00000184481	1	-1	0	0	0	0	0	0
ENSG00000184489	1	-1	0	0	1	0	0	0
ENSG00000184492	0	0	0	1	0	0	0	0
ENSG00000184500	1	0	0	0	0	0	0	0
ENSG00000184508	0	0	1	0	0	0	0	0
ENSG00000184515	1	0	0	1	0	0	0	0
ENSG00000184517	0	0	0	1	0	0	0	0
ENSG00000184557	0	1	0	-1	-1	0	0	0
ENSG00000184574	0	-1	0	0	0	0	0	0
ENSG00000184575	0	0	0	1	0	0	0	0
ENSG00000184584	0	1	1	0	0	1	0	0
ENSG00000184588	0	0	1	-1	-1	0	0	0
ENSG00000184599	-1	1	0	0	0	0	0	0
ENSG00000184602	-1	-1	-1	-1	1	0	0	0
ENSG00000184635	0	0	0	1	0	0	0	0
ENSG00000184640	-1	-1	0	0	0	0	0	0
ENSG00000184661	0	0	0	1	0	0	0	0
ENSG00000184669	0	0	-1	1	0	0	0	0
ENSG00000184677	0	0	0	-1	0	0	0	0
ENSG00000184678	1	-1	0	0	0	0	1	0
ENSG00000184709	-1	1	-1	1	0	0	0	0
ENSG00000184730	0	0	0	0	0	1	0	0
ENSG00000184731	0	0	-1	1	0	0	0	0
ENSG00000184785	0	0	0	0	1	0	0	0
ENSG00000184831	0	0	0	1	0	0	0	0
ENSG00000184838	1	0	0	0	0	0	0	0
ENSG00000184840	0	0	1	0	0	0	0	0
ENSG00000184867	0	0	1	0	0	0	0	0
ENSG00000184887	-1	-1	0	1	1	0	0	0
ENSG00000184897	0	-1	-1	1	1	0	0	0
ENSG00000184898	0	0	0	1	-1	0	0	0
ENSG00000184900	0	1	0	0	0	0	0	0
ENSG00000184903	0	1	0	1	0	0	0	0
ENSG00000184905	1	0	0	0	0	0	0	0
ENSG00000184922	0	0	-1	0	0	0	0	0
ENSG00000184924	0	0	0	0	0	1	1	0
ENSG00000184949	0	0	0	1	0	0	0	0
ENSG00000184983	-1	0	0	1	0	0	0	0
ENSG00000184986	0	0	0	0	1	0	1	0
ENSG00000184990	-1	0	0	1	0	0	0	0
ENSG00000184992	-1	1	0	1	0	0	0	0
ENSG00000185000	0	0	0	-1	1	0	0	0
